Titles	Genres
Pitch Perfect (2012)[0.00040901774330820743, 0.00042334187047073145, 0.00038914080034292101, 0.99650071163407949, 0.00042317361309286364, 0.0004403028996999054, 0.00031532653917673396, 0.00038902215734660172, 0.00039220311102471003, 0.0003177596314578137]	comedy
Looper (2012)[0.00090595887196419725, 0.00093768627327709114, 0.00086193219311824203, 0.0010957719477153972, 0.99209074991570367, 0.00097525431319519411, 0.00069843638914623973, 0.00086166940335698976, 0.00086871509575820632, 0.00070382559676477284]	sci-fi
Dredd (2012)[0.00018486435012224809, 0.99838616351570197, 0.00017588053901915467, 0.00022359642944631757, 0.00019126239937798271, 0.00019900434820165869, 0.00014251859899701072, 0.00017582691576987041, 0.00017726461607528075, 0.00014361828728850457]	sci-fi
Hotel Transylvania (2012)[0.0012719750706728205, 0.0013165206508046524, 0.98878949971541907, 0.0015384744757947493, 0.0013159973992010075, 0.0013692665443640983, 0.00098061148572743087, 0.0012097922258384036, 0.0012196844465200622, 0.00098817798565760113]	animation
Cloud Atlas (2012)[0.0010783471806119684, 0.0011161117578048826, 0.00102594298603489, 0.0013042784026722821, 0.99058575638134194, 0.0011608283461406923, 0.00083133675752823481, 0.0010256301919258975, 0.0010340165577659259, 0.00083775143817326023]	sci-fi
Wreck-It Ralph (2012)[0.99764092277478833, 0.00027857756265143387, 0.00025607175488505016, 0.00032554329429324729, 0.00027846684189949776, 0.00028973866556210776, 0.00020749872585362452, 0.00025599368257742903, 0.00025808688994567074, 0.00020909980754350212]	animation
Silver Linings Playbook (2012)[0.0010020760800480552, 0.0010371695825475674, 0.00095337841493238029, 0.0012120272696403108, 0.0010367573591259372, 0.0010787233829917316, 0.99098740163395649, 0.00095308774463598897, 0.00096088094589613865, 0.0007784975862253061]	romance
Anna Karenina (2012)[0.0013974368687129286, 0.0014463762209452739, 0.0013295259445746989, 0.0016902225551560499, 0.0014458013581988254, 0.0015043247279817613, 0.0010773345135718934, 0.98768334193566865, 0.0013399885367732008, 0.001085647338416755]	romance
Rise of the Guardians (2012)[0.0010388135300272439, 0.0010751936072872343, 0.9908444594218061, 0.0012564618111665492, 0.0010747662712033733, 0.0011182708256590899, 0.00080085883958003949, 0.0009880292166873552, 0.00099610812713383655, 0.00080703834944909156]	animation
Fantastic Fear of Everything, A (2012)[0.00043408137539708528, 0.00044928325091911055, 0.99617424154402157, 0.00052502846310730844, 0.00044910468313030143, 0.00046728361157926225, 0.00033464899766438329, 0.00041286050760323042, 0.00041623638253838509, 0.00033723118403922544]	comedy
Halo 4: Forward Unto Dawn (2012)[0.00038669043914730259, 0.00040023264633390918, 0.00036789853114354497, 0.00046770835716678627, 0.99662409466580859, 0.00041626781338551715, 0.00029811361463888766, 0.00036778636458573898, 0.0003707936775808822, 0.00030041389020895671]	sci-fi
Paperman (2012)[0.00048622176914793063, 0.00050324964279011269, 0.00046259295956215386, 0.00058809311491774224, 0.00050304962603954918, 0.99577552350192211, 0.00037484590887851971, 0.00046245192214137905, 0.00046623329581098528, 0.00037773825878940204]	animation
From Up on Poppy Hill (Kokuriko-zaka kara) (2011)[0.001854812371924688, 0.0019197693785894174, 0.0017646744736764172, 0.0022434256436198547, 0.0019190063655631063, 0.0019966842004267259, 0.0014299417950200857, 0.001764136451791021, 0.98366657394516865, 0.0014409753742200486]	romance
Redline (2009)[0.0023080645558182914, 0.0023888948149885843, 0.0021959000634783378, 0.980253708842449, 0.0023879453478897594, 0.0024846049670162367, 0.001779370260801261, 0.00219523056759685, 0.0022131805136768388, 0.0017931000662849404]	animation
Hobbit: An Unexpected Journey, The (2012)[0.0013317576306719815, 0.0013783968436731373, 0.0012670385056424739, 0.0016107824516183714, 0.0013778489993545051, 0.0014336217831031667, 0.0010267000186971527, 0.0012666522052477867, 0.98827257941946345, 0.0010346221425278918]	fantasy
Warm Bodies (2013)[0.18584054378877476, 0.00033992638832230665, 0.00031246431320940436, 0.00039723499343741078, 0.00033979128445766309, 0.00035354540833960348, 0.00025319444893398687, 0.00031236904768512793, 0.81159578220327722, 0.00025514812356258591]	romance
Django Unchained (2012)[0.00096784830233185009, 0.0010017431207925401, 0.00092081399680539759, 0.0011706282174138536, 0.0010013449776308107, 0.0010418775736709778, 0.00074614918451694598, 0.99146962781299508, 0.00092806026482939548, 0.00075190654901319796]	action
Impossible, The (Imposible, Lo) (2012)[0.0004549919938042324, 0.00047092617583865444, 0.00043288085056296345, 0.00055032019518113707, 0.99602780481905562, 0.00048979365196214072, 0.00035076974802851284, 0.00043274887190353022, 0.00043628736987795871, 0.00035347632378516402]	action
Quartet (2012)[0.0015503569843202021, 0.0016046517208054363, 0.001475014635834497, 0.98673615937935644, 0.001604013951405011, 0.0016689414748733342, 0.0011952261493599606, 0.0014745649267424341, 0.0014866221390084911, 0.0012044486382939556]	comedy
Maximum Conviction (2012)[0.00057502635022193107, 0.99498011107708284, 0.00054708192445093208, 0.00069550369588410271, 0.00059492768279163755, 0.0006190092570526473, 0.00044330856525771645, 0.00054691512765478098, 0.0005513871394774299, 0.00044672918012597705]	action
John Dies at the End (2012)[0.0004478014788628869, 0.00046348384333665625, 0.99605331997303026, 0.00054162315075011235, 0.00046329963151731275, 0.00048205314527066857, 0.00034522632056491561, 0.0004259098785329966, 0.00042939245547386523, 0.00034789012266030878]	comedy
Gangster Squad (2013)[0.00025694818729429222, 0.00026594671747837259, 0.9977353976558192, 0.00031078299950079664, 0.00026584101686036955, 0.00027660177043483471, 0.00019809063047465769, 0.00024438680175349397, 0.00024638510205911458, 0.00019961911832480967]	action
Batman: The Dark Knight Returns, Part 2 (2013)[0.0012173291995081043, 0.98937290897748209, 0.0011581709271238998, 0.0014723794084203091, 0.001259460265739893, 0.0013104408921176985, 0.00093848301155587707, 0.0011578178187658899, 0.0011672850554762715, 0.00094572444380989129]	animation
Upstream Color (2013)[0.00054202734034337278, 0.99526818720453758, 0.00051568656000829495, 0.00065559085828621082, 0.00056078659608510258, 0.00058348620218655464, 0.00041786843765566318, 0.00051552933517197072, 0.00051974471186432448, 0.00042109275386076702]	sci-fi
Hansel & Gretel: Witch Hunters (2013)[0.0003005556892400082, 0.00031108138887658723, 0.00028594965223878666, 0.00036352698029344112, 0.00031095774946728993, 0.00032354474508446384, 0.99729682429539734, 0.00028586247062352513, 0.00028819990889070559, 0.00023349711988775217]	action
Beautiful Creatures (2013)[0.0011671852491878087, 0.0012080610063037722, 0.0011104638110409387, 0.0014117294873154398, 0.0012075808620246515, 0.0012564615059183232, 0.00089982523063111581, 0.0011101252478429144, 0.98972179922429693, 0.00090676837543803707]	romance
Before Midnight (2013)[0.99515655478848841, 0.00057195039968965138, 0.00052574349908786518, 0.00066837621635888311, 0.00057172307779867972, 0.00059486537248926012, 0.0004260177239599457, 0.00052558320804675044, 0.00052988079317709761, 0.0004293049209033947]	romance
Jack the Giant Slayer (2013)[0.98775165821165256, 0.0014463762209452804, 0.0013295259445746997, 0.0016902225551562375, 0.0014458013581988298, 0.0015043247279817908, 0.0010773345135718937, 0.0013291205927287622, 0.0013399885367732023, 0.0010856473384167553]	fantasy
G.I. Joe: Retaliation (2013)[0.0012173291995081423, 0.0012599610377050762, 0.0011581709271238998, 0.0014723794084192279, 0.0012594602657398949, 0.0013104408921176915, 0.00093848301155587696, 0.0011578178187658899, 0.98928023299525436, 0.00094572444380989118]	action
Croods, The (2013)[0.0018548123719246902, 0.0019197693785894328, 0.001764674473676417, 0.0022434256436195382, 0.98380701888023736, 0.0019966842004267198, 0.0014299417950200857, 0.0017641364517910214, 0.0017785614304947665, 0.0014409753742200486]	animation
Olympus Has Fallen (2013)[0.00096784830233185432, 0.0010017431207925516, 0.00092081399680539737, 0.001170628217414943, 0.99155043953572952, 0.0010418775736710378, 0.00074614918451694587, 0.00092053325489517535, 0.0009280602648293958, 0.00075190654901319785]	action
Host, The (2013)[0.00016074386077740885, 0.00016637323881794905, 0.00015293222765154512, 0.00019442230641819613, 0.00016630711371469121, 0.99860339724555225, 0.00012392324328740201, 0.00015288560098657866, 0.00015413571490837969, 0.00012487944788558192]	sci-fi
Trance (2013)[0.98260410339718329, 0.0020542381673473303, 0.0018882797575577564, 0.0024005646897612633, 0.0020534217096528202, 0.0021365404294914144, 0.001530100982532456, 0.0018877040503378305, 0.0019031394157243619, 0.0015419074004114968]	action
Oblivion (2013)[0.00087789035449405486, 0.00090863477396793278, 0.00083522771505715272, 0.001061822620643531, 0.00090827363675196032, 0.00094503887673899221, 0.0006767973560761945, 0.99226249460253768, 0.00084180046906108118, 0.00068201959467121881]	sci-fi
Wolf Children (Okami kodomo no ame to yuki) (2012)[0.0009059588719641966, 0.00093768627327708062, 0.00086193219311824214, 0.0010957719477150047, 0.00093731358953231213, 0.99212869063936693, 0.00069843638914623962, 0.00086166940335698986, 0.00086871509575820718, 0.00070382559676477273]	animation
Pain & Gain (2013)[0.0021342212002715315, 0.98136858709487929, 0.0020305049342484831, 0.0025813751527414661, 0.0022080853733959798, 0.0022974645928072451, 0.0016453481442542945, 0.0020298858647774128, 0.0020464838214381454, 0.0016580438211862964]	comedy
This Is the End (2013)[0.0016400938999559928, 0.0016975312947042753, 0.0015603906268327691, 0.0019837201696507501, 0.0016968566102839163, 0.0017655422331803023, 0.98524911641220825, 0.0015599148879248137, 0.0015726699891615275, 0.0012741638760974693]	comedy
Iron Man 3 (2013)[0.00035742404825009311, 0.00036994132311613735, 0.00034005439243998937, 0.99694211355325169, 0.00036979428980491959, 0.0003847628799526326, 0.00027555109771439156, 0.00033995071512834521, 0.00034273042177816097, 0.00027767727856374969]	action
Star Trek Into Darkness (2013)[0.00038669043914730541, 0.00040023264633390956, 0.00036789853114354469, 0.99669172944924977, 0.00040007357372544267, 0.00041626781338551861, 0.00029811361463888744, 0.00036778636458573871, 0.00037079367758088204, 0.00030041389020895649]	action
Hangover Part III, The (2013)[0.00070351846296988626, 0.00072815623991143651, 0.00066932973499350386, 0.99398115604284265, 0.00072786683395338397, 0.00075732953962498613, 0.00054236777207014206, 0.00066912566673539467, 0.00067459696884640096, 0.0005465527380523128]	comedy
Fast & Furious 6 (Fast and the Furious 6, The) (2013)[0.00029128659243766916, 0.00030148768092118513, 0.0002771310036419206, 0.00035231585739267863, 0.99745699437680124, 0.00031356666890943271, 0.00022456334622320299, 0.00027704651069588134, 0.00027931186268306894, 0.00022629610029374723]	action
Epic (2013)[0.00034439153407648382, 0.000356452399915476, 0.00032765521641652526, 0.00041654714551586463, 0.99699337480517236, 0.00037073352823161371, 0.0002655038622133168, 0.00032755531942139904, 0.00033023367148546698, 0.00026755251755147726]	animation
Broken Circle Breakdown, The (2012)[0.0004211770138004385, 0.00043592696830073251, 0.00040070916951112038, 0.00050942042848400068, 0.0004357537089712304, 0.00045339221463441121, 0.00032470055960973044, 0.00040058699949841158, 0.99629112695438526, 0.00032720598280471853]	romance
After Earth (2013)[0.00034862880713497048, 0.00036083806565155363, 0.0003316865716724464, 0.00042167219599666822, 0.00036069465043327229, 0.00037529490397871201, 0.00026877052893117652, 0.99692727313484131, 0.0003342967511512968, 0.0002708443902085416]	sci-fi
Man of Steel (2013)[0.9933375029707302, 0.00078675770498345152, 0.00072319688731187529, 0.00091939814769472882, 0.00078644500785214665, 0.0008182788498578438, 0.00058601712135680068, 0.00072297639579424532, 0.0007288880241731353, 0.00059053889024525657]	action
Monsters University (2013)[0.0014699304751764803, 0.0015214086112499807, 0.0013984965956051431, 0.001777904747814456, 0.98716713518185784, 0.0015823632621633607, 0.0011332224509843438, 0.00139807021567711, 0.0014095019465202707, 0.0011419665129508215]	comedy
Not Suitable for Children (2012)[0.0017408572477221789, 0.0018018234551695346, 0.98465702581679881, 0.002105595072871066, 0.0018011073197955519, 0.0018740128189453377, 0.0013420896772962908, 0.0016557522337876543, 0.0016692909771693341, 0.0013524453804441194]	comedy
Pacific Rim (2013)[0.99017451128046952, 0.0011602675275289487, 0.0010665314861779925, 0.0013558784475609311, 0.0011598063787850513, 0.0012067531997970709, 0.00086422621879577713, 0.0010662063172646391, 0.0010749244656849193, 0.00087089467793514638]	sci-fi
World War Z (2013)[0.0013317576306719826, 0.0013783968436731366, 0.0012670385056424737, 0.0016107824516142779, 0.0013778489993545057, 0.0014336217831031374, 0.0010267000186971527, 0.0012666522052477867, 0.0012770093582147245, 0.98803019220378085]	action
Elysium (2013)[0.00038148435857627991, 0.00039484424467452829, 0.99663780320150419, 0.00046141151828860475, 0.00039468731368823171, 0.00041066352748595657, 0.0002941000592467472, 0.00036283479285518616, 0.00036580161787294488, 0.00029636936580713572]	sci-fi
Despicable Me 2 (2013)[0.0009678483023318515, 0.0010017431207925492, 0.00092081399680539759, 0.0011706282174158101, 0.99155043953572852, 0.0010418775736710016, 0.00074614918451694587, 0.00092053325489517503, 0.0009280602648293958, 0.00075190654901319785]	comedy
White House Down (2013)[0.001331757630671981, 0.0013783968436731477, 0.0012670385056424744, 0.0016107824516151115, 0.0013778489993545087, 0.0014336217831031721, 0.0010267000186971529, 0.0012666522052477874, 0.98827257941946678, 0.0010346221425278921]	action
World's End, The (2013)[0.00038148435857628034, 0.00039484424467452867, 0.00036294544929513554, 0.00046141151828850874, 0.00039468731368823013, 0.00041066352748594833, 0.00029410005924674764, 0.00036283479285518664, 0.99664065937008228, 0.0002963693658071361]	sci-fi
Heat, The (2013)[0.0019847312964619401, 0.0020542381673473525, 0.0018882797575577564, 0.0024005646897648108, 0.0020534217096528184, 0.98275591253020922, 0.0015301009825324557, 0.0018877040503378303, 0.0019031394157243619, 0.0015419074004114966]	comedy
The Spectacular Now (2013)[0.98374282488659504, 0.0019197693785894391, 0.0017646744736764179, 0.0022434256436234456, 0.0019190063655631206, 0.0019966842004267762, 0.0014299417950200859, 0.0017641364517910216, 0.0017785614304947663, 0.001440975374220049]	romance
Louis C.K.: Oh My God (2013)[0.99439082194958839, 0.00066237388630644898, 0.00060886182592081604, 0.00077404430906372003, 0.00066211062556837286, 0.00068891164132177309, 0.00049336973207448601, 0.00060867619339061629, 0.00061365321266722728, 0.00049717662409810989]	comedy
Percy Jackson: Sea of Monsters (2013)[0.00093588152318013545, 0.00096865683957266988, 0.99175164645609448, 0.0011319638796203606, 0.00096827184656525023, 0.00100746570331856, 0.00072150484083393382, 0.00089012923063833105, 0.00089740763315787619, 0.00072707204701828482]	fantasy
Riddick (2013)[0.99694431649639692, 0.0003608380656515545, 0.00033168657167244645, 0.00042167219599656061, 0.00036069465043327289, 0.00037529490397871261, 0.00026877052893117657, 0.00033158544557960952, 0.0003342967511512968, 0.00027084439020854165]	sci-fi
Wind Rises, The (Kaze tachinu) (2013)[0.0019847312964619396, 0.0020542381673473321, 0.98250765185827682, 0.0024005646897635692, 0.0020534217096528284, 0.0021365404294914005, 0.0015301009825324557, 0.0018877040503378296, 0.0019031394157243619, 0.0015419074004114966]	romance
Mortal Instruments: City of Bones, The (2013)[0.00087789035449405421, 0.00090863477396793311, 0.00083522771505715326, 0.0010618226206438822, 0.00090827363675195522, 0.00094503887674138103, 0.00067679735607619471, 0.99226249460253502, 0.0008418004690610815, 0.00068201959467121902]	fantasy
About Time (2013)[0.00015211455457130846, 0.00015744172743507406, 0.00014472227789169882, 0.00018398502061960496, 0.0001573791521641811, 0.00016374956969492134, 0.00011727059971390403, 0.00014467815431311727, 0.99866048347177183, 0.00011817547182427712]	fantasy
Gravity (2013)[0.0023080645558182888, 0.0023888948149885882, 0.15533112048406139, 0.0027916415104988052, 0.82671479225925693, 0.0024846049670162458, 0.0017793702608012612, 0.00219523056759685, 0.0022131805136768406, 0.0017931000662849408]	sci-fi
Austenland (2013)[0.00042117701380043802, 0.9963231914061883, 0.00040070916951112016, 0.00050942042848405999, 0.00043575370897122985, 0.00045339221463441403, 0.00032470055960973022, 0.00040058699949841126, 0.00040386251649761795, 0.00032720598280471831]	romance
Don Jon (2013)[0.00045499199380423218, 0.0004709261758386565, 0.00043288085056296334, 0.00055032019518149432, 0.99602780481905528, 0.00048979365196214777, 0.00035076974802851274, 0.00043274887190353006, 0.00043628736987795866, 0.00035347632378516391]	romance
Cloudy with a Chance of Meatballs 2 (2013)[0.0010020760800480602, 0.0010371695825475669, 0.00095337841493238061, 0.99142689229000724, 0.0010367573591259372, 0.0010787233829917166, 0.00077253661358949973, 0.00095308774463598897, 0.0009608809458961392, 0.00077849758622530632]	animation
Ender's Game (2013)[0.00040901774330820683, 0.00042334187047073253, 0.00038914080034292096, 0.00049471359363487534, 0.9964291716535375, 0.0004403028996998977, 0.00031532653917673386, 0.00038902215734660167, 0.00039220311102470997, 0.00031775963145781364]	sci-fi
Blue Umbrella, The (2013)[0.0021342212002715306, 0.0022089633266608863, 0.0020305049342484831, 0.0025813751527207543, 0.0022080853733959941, 0.0022974645928072993, 0.98080497191249327, 0.0020298858647774124, 0.0020464838214381458, 0.0016580438211862961]	animation
Thor: The Dark World (2013)[0.0001414812464673697, 0.99876489113643574, 0.00013460571426198475, 0.00017112386202542196, 0.00014637783135819626, 0.00015230293573303128, 0.00010907299875582456, 0.00013456467506679459, 0.00013566498256860045, 0.00010991461732697272]	fantasy
One Piece Film Z (2012)[0.0025127402453960414, 0.0026007384102441412, 0.0023906291747604596, 0.97850263747441202, 0.0025997047458326127, 0.0027049359944436176, 0.0019371621363471871, 0.002389900308992254, 0.0024094420292635459, 0.0019521094803083138]	animation
The Hunger Games: Catching Fire (2013)[0.0016400938999559891, 0.81354447556875065, 0.0015603906268327674, 0.0019837201696494599, 0.17383462117234744, 0.0017655422331802231, 0.0012644075760994467, 0.001559914887924813, 0.0015726699891615251, 0.0012741638760974689]	romance
Hobbit: The Desolation of Smaug, The (2013)[0.001331757630671981, 0.0013783968436731433, 0.0012670385056424737, 0.98860635251286699, 0.0013778489993545044, 0.0014336217831031441, 0.0010267000186971527, 0.0012666522052477871, 0.001277009358214725, 0.0010346221425278916]	fantasy
47 Ronin (2013)[0.0021342212002715311, 0.0022089633266604244, 0.0020305049342484826, 0.0025813751527207231, 0.0022080853733959915, 0.0022974645928072971, 0.0016453481442542941, 0.80988201295980911, 0.17335398049464576, 0.0016580438211862959]	fantasy
Day of the Doctor, The (2013)[0.0013317576306719819, 0.98837396690492474, 0.0012670385056424739, 0.0016107824516155369, 0.0013778489993545087, 0.0014336217831031762, 0.0010267000186971527, 0.0012666522052477867, 0.0012770093582147245, 0.0010346221425278918]	sci-fi
Frozen (2013)[0.00090595887196419389, 0.00093768627327708105, 0.00086193219311824138, 0.0010957719477147864, 0.00093731358953231484, 0.99212869063936715, 0.0006984363891462393, 0.00086166940335698932, 0.00086871509575820567, 0.00070382559676477241]	animation
Evangelion: 3.0 You Can (Not) Redo (2012)[0.00068647449840233694, 0.00071051538212882695, 0.00065311405212559713, 0.00083030203848012934, 0.00071023298753601746, 0.00073898190765975496, 0.00052922796469291882, 0.00065291492777776715, 0.99395492469863822, 0.00053331154255854265]	sci-fi
American Hustle (2013)[0.99712140276730421, 0.00033992638832230627, 0.00031246431320940441, 0.00039723499343738254, 0.00033979128445766075, 0.00035354540833959855, 0.00025319444893398703, 0.00031236904768512804, 0.00031492322474778803, 0.00025514812356258607]	romance
Secret Life of Walter Mitty, The (2013)[0.00021750165471083588, 0.00022511873590378863, 0.00020693177588216902, 0.00026307177863057698, 0.99810115554459256, 0.00023413803148032112, 0.00016767987493760344, 0.00020686868559222077, 0.00020856020802582269, 0.00016897371024391251]	romance
Her (2013)[0.0021342212002715293, 0.0022089633266604044, 0.0020305049342484839, 0.0025813751527210926, 0.0022080853733959793, 0.0022974645928073118, 0.98080497191249338, 0.0020298858647774128, 0.0020464838214381458, 0.0016580438211862964]	sci-fi
Anchorman 2: The Legend Continues (2013)[0.00022985201525064583, 0.00023790161590704525, 0.99797420866038222, 0.00027800973999111598, 0.00023780706182469403, 0.00024743305265479608, 0.00017720121358444198, 0.00021861527600256582, 0.00022040284787516599, 0.00017856851652727683]	comedy
Snowpiercer (2013)[0.0011671852491878106, 0.0012080610063037798, 0.001110463811040939, 0.0014117294873147617, 0.0012075808620259393, 0.98985905821794451, 0.00089982523063111591, 0.0011101252478429142, 0.0011192025122701448, 0.00090676837543803717]	sci-fi
Dragon Ball Z: Battle of Gods (2013)[0.00031387277851786354, 0.00032486485322831516, 0.00029861957393437878, 0.00037963421574037191, 0.0003247357355761815, 0.00033788043863451948, 0.00024197585217530494, 0.00029852852945644207, 0.9972360450597888, 0.00024384296294775233]	action
Dragon ball Z 04: Lord Slug (1991)[0.00093588152318013686, 0.56476225424182769, 0.00089040070000592265, 0.0011319638796209012, 0.00096827184656526118, 0.0010074657033185563, 0.00072150484083393393, 0.42795777758447157, 0.00089740763315787641, 0.00072707204701828493]	action
Ride Along (2014)[0.00076013709833344764, 0.00078675770498345444, 0.0007231968873118754, 0.00091939814769532427, 0.99336381088024839, 0.00081827884985784726, 0.00058601712135680068, 0.00072297639579424521, 0.00072888802417313541, 0.00059053889024525657]	comedy
Divergent (2014)[0.00025014321662079425, 0.00025890343131157624, 0.00023798706317446796, 0.00030255227711402518, 0.00025880053005018024, 0.99782666222119176, 0.0001928444330008812, 0.00023791450460894264, 0.0002398598822801607, 0.00019433244064720451]	action
Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007)[0.00048622176914793014, 0.000503249642790109, 0.00046259295956215316, 0.00058809311491786768, 0.00050304962603954777, 0.00052341214618587288, 0.00037484590887851927, 0.99571456327787755, 0.00046623329581098463, 0.00037773825878940155]	romance
Yeh Jawaani Hai Deewani (2013)[0.0011671852491878085, 0.0012080610063037735, 0.001110463811040939, 0.001411729487314858, 0.0012075808620246383, 0.98985905821794573, 0.00089982523063111591, 0.0011101252478429142, 0.0011192025122701451, 0.00090676837543803717]	romance
Big Bang Theory, The (2007-)[0.00025929954131478125, 0.0002683804177895648, 0.00024669842002368277, 0.00031362700032058744, 0.99773624942316064, 0.0002791329760130239, 0.00019990337414602831, 0.00024662320550052438, 0.00024863979241679292, 0.00020144584931436132]	comedy
Fawlty Towers (1975-1979)[0.00062582744318755168, 0.00064774441873367134, 0.00059541424816638615, 0.0007569484416751097, 0.0006474869724827166, 0.00067369604975697436, 0.00048247296116308923, 0.99448411388192759, 0.00060009981033473886, 0.00048619577257217792]	comedy
Generation Kill (2008)[0.99367676255797432, 0.00074669538404278262, 0.00068637113318292581, 0.00087258167111925033, 0.00074639860969526531, 0.00077661144743606354, 0.00055617666877043098, 0.00068616186926673901, 0.00069177247288044802, 0.00056046818563176154]	action
Monuments Men, The (2014)[0.0017408572477221841, 0.0018018234551695198, 0.98465702581680425, 0.0021055950728686291, 0.001801107319792668, 0.0018740128189453213, 0.001342089677296291, 0.0016557522337876554, 0.0016692909771693347, 0.0013524453804441196]	action
The Lego Movie (2014)[0.00082666660315045329, 0.00085561712605140567, 0.00078649327279752999, 0.99292758107875145, 0.00085527706071856168, 0.00088989709714851304, 0.00063730711757410685, 0.00078625348319338883, 0.00079268251522166206, 0.00064222464539303128]	animation
RoboCop (2014)[0.001078347180611968, 0.0011161117578048798, 0.0010259429860348891, 0.99077436662522667, 0.0011156681587874584, 0.0011608283461406789, 0.00083133675752823427, 0.0010256301919258969, 0.0010340165577659255, 0.00083775143817325969]	sci-fi
Cowboy Bebop (1998)[0.0038939945338220942, 0.96600604473397134, 0.0037047589602503964, 0.0047098495381623362, 0.004028763453911198, 0.0041918403607381933, 0.0030020209147699171, 0.0037036294366864409, 0.003733913248178468, 0.0030251848195095459]	sci-fi
Knights of Badassdom (2013)[0.0019847312964619383, 0.0020542381673473733, 0.0018882797575577564, 0.0024005646897628358, 0.98267279381037254, 0.0021365404294914165, 0.0015301009825324557, 0.0018877040503378294, 0.0019031394157243619, 0.0015419074004114966]	fantasy
Winter's Tale (2014)[0.0017408572477221782, 0.0018018234551695263, 0.9846570258167946, 0.0021055950728702658, 0.0018011073197926599, 0.0018740128189531967, 0.0013420896772962908, 0.0016557522337876545, 0.0016692909771693337, 0.0013524453804441194]	fantasy
Grand Budapest Hotel, The (2014)[0.00067023683934580873, 0.00069370906731847581, 0.00063766549092176032, 0.0008106623265233977, 0.00069343335240149506, 0.00072150225430996963, 0.00051670976733254686, 0.99409270060267885, 0.00064268354567864302, 0.00052069675348898547]	fantasy
Interstellar (2014)[0.0027572489288405031, 0.97592965374496343, 0.0026232555248957711, 0.0033349372941626366, 0.0028526757347410586, 0.002968146781955356, 0.002125662704380255, 0.0026224557349603284, 0.0026438990128257746, 0.0021420645382750798]	sci-fi
Welcome to the Jungle (2013)[0.0038939945338220525, 0.96600604473395546, 0.0037047589602503964, 0.0047098495381624906, 0.004028763453911165, 0.0041918403607548987, 0.0030020209147699171, 0.0037036294366864387, 0.0037339132481776218, 0.0030251848195095459]	comedy
300: Rise of an Empire (2014)[0.0014699304751764786, 0.0015214086112499648, 0.0013984965956051431, 0.0017779047478144962, 0.0015208039268531542, 0.0015823632621476886, 0.0011332224509843438, 0.98704440147069761, 0.0014095019465202698, 0.0011419665129508215]	action
Obvious Child (2014)[0.00038669043914730118, 0.0004002326463339063, 0.00036789853114354453, 0.99669172944924977, 0.00040007357372543964, 0.00041626781338550755, 0.0002981136146388875, 0.0003677863645857386, 0.00037079367758088188, 0.00030041389020895654]	romance
Need for Speed (2014)[0.00034025602474072411, 0.00035217206174878354, 0.00032372067949466263, 0.99708899193668377, 0.0003520320908368212, 0.00036628169996236637, 0.00026231564882181241, 0.00032362198207883797, 0.00032626817205740321, 0.00026433970357477141]	action
Captain America: The Winter Soldier (2014)[0.0010783471806119697, 0.0011161117578048876, 0.0010259429860348895, 0.0013042784026715097, 0.0011156681587874613, 0.0011608283461407071, 0.00083133675752823449, 0.99049571841448114, 0.001034016557765925, 0.00083775143817325991]	action
Noah (2014)[0.97977013188777051, 0.0023888948149885826, 0.0021959000634783378, 0.0027916415104965761, 0.0023879453478897932, 0.0024846049670162202, 0.0017793702608012612, 0.0021952305675968496, 0.002213180513676838, 0.0017931000662849408]	fantasy
The Raid 2: Berandal (2014)[0.00017902443937249524, 0.00018529401783632895, 0.00017032442909416853, 0.99846838395604864, 0.00018522037266265141, 0.00019271775139950638, 0.00013801640104606986, 0.00017027249981665181, 0.00017166478281221883, 0.00013908134991121878]	action
The Amazing Spider-Man 2 (2014)[0.0013974368687129349, 0.0014463762209452823, 0.0013295259445746995, 0.001690222555157851, 0.0014458013581988385, 0.0015043247279818324, 0.0010773345135718934, 0.0013291205927287619, 0.98769420987971124, 0.001085647338416755]	action
Rio 2 (2014)[0.00090595887196419475, 0.00093768627327708029, 0.00086193219311824171, 0.0010957719477154904, 0.4229151995429602, 0.00097525431319771282, 0.56987398676188705, 0.00086166940335698954, 0.00086871509575820599, 0.00070382559676477263]	animation
Transcendence (2014)[0.0019847312964619388, 0.0020542381673473247, 0.001888279757557756, 0.0024005646897632825, 0.0020534217096528206, 0.0021365404294914304, 0.0015301009825324555, 0.98250707615105726, 0.0019031394157243613, 0.0015419074004114964]	fantasy
Neighbors (2014)[0.49401922341248372, 0.0016046517208054536, 0.49386712567211333, 0.001875181914914138, 0.0016040139514049666, 0.001668941474873443, 0.0011952261493599606, 0.0014745649267424265, 0.0014866221390084924, 0.0012044486382939556]	comedy
Jodorowsky's Dune (2013)[0.0017408572477221737, 0.98480259207104748, 0.0016562572009276206, 0.0021055950728671676, 0.0018011073197926658, 0.0018740128189452877, 0.0013420896772962903, 0.0016557522337876539, 0.0016692909771693319, 0.001352445380444119]	sci-fi
Belle (2013)[0.0019847312964619379, 0.0020542381673473355, 0.0018882797575577564, 0.0024005646897628267, 0.0020534217096528293, 0.98275591253021122, 0.0015301009825324557, 0.0018877040503378296, 0.0019031394157243615, 0.0015419074004114966]	romance
