Titles	Genres
Friends with Benefits (2011)[0.0052369707947827037, 0.0052570201968648762, 0.97377456930641448, 0.0052456795012484148, 0.0052375041696368588, 0.0052482560310526307]	romance
Rise of the Planet of the Apes (2011)[0.0016283177154255994, 0.99184552346977983, 0.0016333870815217334, 0.0016339901398259712, 0.0016298991685539611, 0.0016288824248928448]	sci-fi
Very Harold & Kumar 3D Christmas, A (2011)[0.00524116849076821, 0.16698413384819594, 0.81204941276126918, 0.0052438063116559434, 0.0052355848319040358, 0.0052458937562066326]	comedy
Fright Night (2011)[0.015236050921286661, 0.92372165610077461, 0.015270792222230579, 0.015265617618133847, 0.015245347430528706, 0.015260535707045574]	comedy
Another Earth (2011)[0.00073350090795767898, 0.99632989774914094, 0.00073569909373090469, 0.00073464045631017807, 0.00073345883568688773, 0.00073280295717332591]	sci-fi
Stake Land (2010)[0.0027521333685042461, 0.25161876819070789, 0.73736065196936862, 0.0027551434675228506, 0.0027542532576490769, 0.0027590497462474132]	action
Colombiana (2011)[0.0028464400252986317, 0.98576696632525884, 0.0028500273032586025, 0.0028453283492628932, 0.0028462090462632846, 0.002845028950657785]	action
Chinese Take-Out (Chinese Take-Away) (Un cuento chino) (2011)[0.00095421676836554038, 0.48991677935389144, 0.50626729087373634, 0.00095398013632878441, 0.00095316537146536971, 0.00095456749621233318]	comedy
Moneyball (2011)[0.0028931034564520499, 0.0029080646960612144, 0.98552129669036126, 0.0028966402944713187, 0.0028909157543492454, 0.002889979108304973]	comedy
Northanger Abbey (2007)[0.0088228907614299329, 0.95579137130816827, 0.0088439712835400759, 0.0088346383436646928, 0.0088265610732717638, 0.0088805672299251352]	romance
Avengers, The (2012)[0.0056172471407781007, 0.97194774242588156, 0.0056172447068250381, 0.0056129876743661201, 0.0056018011336487943, 0.0056029769185003972]	action
Killer Elite (2011)[0.0043081308322828523, 0.43556510278352428, 0.5471941171178879, 0.0043162331891305125, 0.004305855259968466, 0.0043105608172059467]	romance
50/50 (2011)[0.0057986531311862094, 0.0058117616651834417, 0.0058175444957606981, 0.97097151350333821, 0.005794652970423194, 0.0058058742341082128]	comedy
The Artist (2011)[0.0021230086758747039, 0.9893768457565647, 0.0021329829519989322, 0.0021235442059754739, 0.0021219297049455198, 0.0021216887046407811]	romance
Real Steel (2011)[0.040295092684818429, 0.94033694627112796, 0.016897679385730318, 0.0008239886478004577, 0.00082307533856457269, 0.000823217671958201]	sci-fi
Thing, The (2011)[0.0017880107547117996, 0.12268869045416232, 0.28352515799027073, 0.42441510441477581, 0.16579617572510078, 0.0017868606609785143]	sci-fi
In Time (2011)[0.0026294319965154086, 0.30645255737346871, 0.6830405608494402, 0.0026274451476326999, 0.0026244112467959328, 0.0026255933861471584]	sci-fi
Johnny English Reborn (2011)[0.00090443185201366288, 0.27066541255258458, 0.72571897400888863, 0.00090355958209054868, 0.00090415299435923197, 0.00090346901006329943]	comedy
Abduction (2011)[0.00086565196596853351, 0.9956654957049097, 0.00086899426792017226, 0.00086718264134378481, 0.00086556182759917088, 0.00086711359225850806]	action
What's Your Number? (2011)[0.0056159133479234966, 0.130203768964332, 0.84736348515806736, 0.0056052074171286876, 0.0056101709566606633, 0.005601454155887732]	romance
Puss in Boots (2011)[0.0016296926549770273, 0.0016339749329591891, 0.99184305884758606, 0.0016321049622232033, 0.0016317296543079775, 0.0016294389479466404]	animation
Tower Heist (2011)[0.00088431118785356271, 0.18216297012404836, 0.81429926345567749, 0.00088569101036128884, 0.00088420839695778277, 0.00088355582510157653]	comedy
Adventures of Tintin, The (2011)[0.00075030093469400175, 0.0010552247550357514, 0.99594647465249353, 0.00074964159441890136, 0.00074910769566007246, 0.00074925036769773047]	animation
Hugo (2011)[0.0012627478518695632, 0.22998919871968801, 0.76496100023878, 0.0012635698731355263, 0.0012614344967278211, 0.0012620488197989845]	fantasy
Jack and Jill (2011)[0.003424765477843966, 0.0034340772369720707, 0.0034387091153028982, 0.98285110706444145, 0.0034246214541586916, 0.0034267196512809371]	comedy
Muppets, The (2011)[0.0015560387850809974, 0.99221803638238681, 0.0015577229005724644, 0.0015582662340900806, 0.0015557371445853777, 0.0015541985532841545]	comedy
Twilight Saga: Breaking Dawn - Part 1, The (2011)[0.0062080534470692695, 0.96893669415995254, 0.0062191106673443368, 0.006215314606996712, 0.006214779182659144, 0.0062060479359779281]	romance
Weekend (2011)[0.0040947470360017573, 0.97951106548078415, 0.0041090830896820772, 0.0041002772881514431, 0.0040930752563696424, 0.0040917518490109677]	romance
Expendables 2, The (2012)[0.0009651143284336055, 0.00096791588780608924, 0.99517224279592764, 0.00096533621987558076, 0.00096451291397260826, 0.00096487785398451141]	action
Snowman, The (1982)[0.0034975464524109249, 0.0035103086761382931, 0.98248973205616863, 0.0035044724596032871, 0.0034940718740001302, 0.0035038684816788013]	animation
The Hunger Games (2012)[0.0014729889110750888, 0.0014747034260975198, 0.99263054201676937, 0.0014728220694552219, 0.001471661429805508, 0.0014772821467973077]	action
Dark Knight Rises, The (2012)[0.0034975191679531524, 0.003510909171775239, 0.98250123817592694, 0.0034945561319992273, 0.0034973303024421237, 0.0034984470499033055]	fantasy
Sherlock Holmes: A Game of Shadows (2011)[0.0039945136661803382, 0.0039965508052398025, 0.0040014529605065258, 0.003991640469841874, 0.51301105794765234, 0.47100478415057917]	comedy
Young Adult (2011)[0.004801710407097066, 0.97598544276435162, 0.0048046729224069272, 0.0048046952135951584, 0.0048023439807801495, 0.0048011347117691457]	comedy
Mission: Impossible - Ghost Protocol (2011)[0.46245455244020345, 0.47576179313663591, 0.0030919112871292702, 0.05610643919113821, 0.001292833199607106, 0.0012924707452860486]	action
Girl with the Dragon Tattoo, The (2011)[0.006452076333415201, 0.0064759142570835109, 0.9676830483661969, 0.0064706523374660875, 0.0064588323128796019, 0.0064594763929588447]	action
Underworld: Awakening (2012)[0.0011575392105205489, 0.99420717155182881, 0.0011615360144451017, 0.0011592160381142449, 0.0011573465372079778, 0.001157190647883509]	action
Haywire (2011)[0.0016989134071404874, 0.99150073643284531, 0.0017021069390947545, 0.0017021508124532355, 0.0016958826121669308, 0.0017002097962993965]	action
Seeking Justice (2011)[0.0052532911922190074, 0.39636953972426553, 0.0052674408378065984, 0.0052612092104207808, 0.0052527961716022234, 0.58259572286368588]	action
Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)[0.0016626421954842687, 0.22256117783182736, 0.0016667210050772359, 0.34884724677025297, 0.0016638038267133557, 0.42359840837064472]	animation
Intouchables (2011)[0.0073163343788638837, 0.96347157254199889, 0.0073076839113755182, 0.0073032401002833995, 0.0072955824048618239, 0.0073055866626162546]	comedy
Chronicle (2012)[0.001541171982060085, 0.59954223130082585, 0.001544637503384731, 0.39429251902847279, 0.0015389311689976031, 0.0015405090162588682]	sci-fi
Vow, The (2012)[0.0013350111138926396, 0.99333388379463772, 0.001335931458081816, 0.0013330274580649875, 0.0013307679385849201, 0.0013313782367380411]	romance
Louis C.K.: Live at the Beacon Theater (2011)[0.009893994379111969, 0.95060249333415403, 0.0098880222391853397, 0.0098563251099357888, 0.0098722378067835903, 0.0098869271308295072]	comedy
This Means War (2012)[0.0080177236943263942, 0.0080080306384738877, 0.95995861979811736, 0.0080105934837796586, 0.0080019768349918838, 0.0080030555503105682]	action
John Carter (2012)[0.0014123462343471505, 0.27143264282580026, 0.72291506888865131, 0.0014152996960880404, 0.0014139539760142153, 0.001410688379098969]	sci-fi
Starbuck (2011)[0.001930507243502238, 0.0019330523140669703, 0.99034165896355719, 0.0019305889460525982, 0.0019343244919263988, 0.0019298680408947378]	comedy
21 Jump Street (2012)[0.0024747822062428106, 0.0024809787912065547, 0.0024836118802209683, 0.0024749597693794032, 0.0024730497748716119, 0.98761261757807872]	comedy
Lockout (2012)[0.0046663018175700016, 0.0046793655827267362, 0.97666252293189459, 0.0046689660490760931, 0.0046643355013770409, 0.0046585081173555259]	sci-fi
Wrath of the Titans (2012)[0.00084828013093120314, 0.000851072772660113, 0.99575759069479619, 0.00084757937336962178, 0.00084722283962265939, 0.00084825418862030514]	fantasy
Iron Sky (2012)[0.0057987574886996371, 0.0058104460091244984, 0.0058147415252214254, 0.0058038758956836713, 0.0057924508132767127, 0.97097972826799406]	sci-fi
The Raid: Redemption (2011)[0.0020259783196223454, 0.73681006566164775, 0.25509216677600566, 0.0020271936592484011, 0.0020208098685768109, 0.0020237857148991453]	action
Battleship (2012)[0.0036503789362204836, 0.003657395811388109, 0.003663559056472599, 0.98172904552461504, 0.0036486583747595814, 0.0036509622965440309]	sci-fi
Best Exotic Marigold Hotel, The (2011)[0.0014735754981041707, 0.2266305343316298, 0.0014775938007152772, 0.0014733640746636024, 0.001472459235326054, 0.76747247305956112]	comedy
Lucky One, The (2012)[0.00070702650373979633, 0.94877287155679668, 0.048403093809335759, 0.00070630378418846734, 0.0007052790311354362, 0.0007054253148038003]	romance
Black Mirror (2011)[0.011977555287496246, 0.8196885203898665, 0.13223867397238981, 0.012013817383185075, 0.012066875458796039, 0.012014557508266225]	sci-fi
The Scorpion King: Rise of a Warrior (2008)[0.0012706794817151541, 0.0012737499621290073, 0.99364105767747168, 0.0012710077180002404, 0.0012717783476543494, 0.0012717268130295739]	fantasy
Men in Black III (M.III.B.) (M.I.B.³) (2012)[0.0015710129360933644, 0.28824704860954692, 0.7054654199264021, 0.0015744773685470212, 0.0015723550780897019, 0.0015696860813210081]	action
Snow White and the Huntsman (2012)[0.0021040351210074144, 0.0021091378910722013, 0.98948720610288254, 0.0021017126620767493, 0.0021015458618492086, 0.0020963623611119195]	fantasy
Pirates! Band of Misfits, The (2012)[0.0010829732651854687, 0.0010854300710041959, 0.99458119885980634, 0.0010840237827484938, 0.0010836547433183861, 0.0010827192779370226]	animation
Prometheus (2012)[0.0016167144254354187, 0.50617468931178267, 0.001620259305374148, 0.48735798289278071, 0.0016152821202491162, 0.0016150719443779682]	sci-fi
Moonrise Kingdom (2012)[0.0073036926822712652, 0.0073322689318293752, 0.96344118457333505, 0.0073104347381561805, 0.0072931077650526524, 0.0073193113093555509]	fantasy
Safety Not Guaranteed (2012)[0.0013548843942588391, 0.54798359271748587, 0.0013585667326758578, 0.4465928081242776, 0.0013539637232895941, 0.0013561843080122727]	romance
Madagascar 3: Europe's Most Wanted (2012)[0.97728867749215742, 0.0045440397886227172, 0.0045428935233041319, 0.0045375962681975801, 0.0045343512260500492, 0.0045524417016680066]	animation
Brave (2012)[0.0040986325760025092, 0.97953103731665103, 0.0040938038134998127, 0.0040927878939464851, 0.0040874884884629127, 0.0040962499114370905]	animation
To Rome with Love (2012)[0.0088438696097240203, 0.017212510542224467, 0.0088600864061846446, 0.0088526369801230336, 0.0088610899514358042, 0.947369806510308]	comedy
Seeking a Friend for the End of the World (2012)[0.0037327567571031612, 0.98132459644704551, 0.0037427568309721351, 0.0037380877068913273, 0.0037291185764834357, 0.0037326836815042932]	sci-fi
Jack-Jack Attack (2005)[0.40863128288465261, 0.0024754988930808909, 0.58149237521968367, 0.0024699440847176968, 0.0024653889267744092, 0.0024655099910908681]	animation
Ted (2012)[0.97285680567934951, 0.0054360998240401814, 0.005436535114570225, 0.005421076310328476, 0.0054207125162343715, 0.0054287705554772608]	comedy
Amazing Spider-Man, The (2012)[0.0055864244612618694, 0.0056209082047722998, 0.97200269679037965, 0.0055926098157639097, 0.0055989939756680533, 0.0055983667521542812]	action
Watch, The (2012)[0.0054250890802194874, 0.97285997131555668, 0.0054346841021044104, 0.0054324216049456333, 0.0054185439867533566, 0.0054292899104205206]	comedy
For the Birds (2000)[0.0023342659345650212, 0.0023406862929195803, 0.0023369379749091212, 0.0023340548282847241, 0.0023321129179707445, 0.98832194205135082]	animation
Total Recall (2012)[0.0037283662083524545, 0.0037436078197885586, 0.98131839258022635, 0.0037339703193630361, 0.0037344405682712867, 0.0037412225039982656]	action
Skyfall (2012)[0.0048004977869940185, 0.93999207354683101, 0.0048088721892522663, 0.040803313337204689, 0.0048026543267988648, 0.004792588812919195]	action
ParaNorman (2012)[0.0013249239785840664, 0.32828838063081084, 0.66642117416113444, 0.0013224181120598032, 0.0013213012810038938, 0.0013218018364068791]	animation
Premium Rush (2012)[0.0067017806321098983, 0.96644056550389723, 0.0067225923131666102, 0.0067107650088392597, 0.006717252915237862, 0.0067070436267493037]	action
Pitch Perfect (2012)[0.0018069353784790874, 0.93567991727207256, 0.057091683287361146, 0.0018058535263535029, 0.0018046595182942427, 0.001810951017439392]	comedy
Looper (2012)[0.0035725653795839682, 0.0035875647956288789, 0.98211851060924082, 0.003576676964746916, 0.0035741314261486298, 0.0035705508246508368]	sci-fi
Dredd (2012)[0.00077437007275624246, 0.00077650806192919644, 0.99612558273309781, 0.00077560223191027464, 0.00077356074535149381, 0.00077437615495494971]	sci-fi
Hotel Transylvania (2012)[0.97367885466749615, 0.0052730807189206768, 0.0052676663212853575, 0.005260470819596204, 0.0052627333094291476, 0.0052571941632724613]	animation
Cloud Atlas (2012)[0.0040064816927228913, 0.97998203261544092, 0.0040112603744412697, 0.0040045683093681049, 0.0039979006534999161, 0.0039977563545267611]	sci-fi
Wreck-It Ralph (2012)[0.0011930629825748738, 0.0011957724970442099, 0.0011955074980412094, 0.0011934981663274055, 0.0011912640036195535, 0.99403089485239282]	animation
Silver Linings Playbook (2012)[0.0040055415700428415, 0.97999140756260406, 0.0040123224121655296, 0.0039992849787127667, 0.0039918490146035436, 0.0039995944618711433]	romance
Anna Karenina (2012)[0.96641871259588674, 0.0067307155839923648, 0.0067165600817348957, 0.006707246212822331, 0.0067129165266167513, 0.0067138489989469127]	romance
Rise of the Guardians (2012)[0.030839911718593072, 0.35164536652286704, 0.0042177591476425932, 0.0042084494733311273, 0.60488594889587499, 0.0042025642416911825]	animation
Fantastic Fear of Everything, A (2012)[0.0017675736651763898, 0.039896897793934662, 0.95302630653199172, 0.0017683924662772401, 0.001768066396588882, 0.0017727631460312076]	comedy
Halo 4: Forward Unto Dawn (2012)[0.0015835364506731552, 0.0015879492075655101, 0.99207729651270382, 0.0015852024472605369, 0.0015844038244082594, 0.001581611557388739]	sci-fi
Paperman (2012)[0.0018055912909934052, 0.99096216868522979, 0.0018130283215653153, 0.0018077162345491399, 0.0018046678590202987, 0.0018068276086421631]	animation
From Up on Poppy Hill (Kokuriko-zaka kara) (2011)[0.0069851620947198366, 0.96502495093267326, 0.0070023445292457763, 0.0069905510709567858, 0.0069817986803405807, 0.007015192692063763]	romance
Redline (2009)[0.0076381244875320933, 0.9618101390021615, 0.0076407393049773616, 0.0076353665054565119, 0.0076428356846620638, 0.0076327950152104505]	animation
Hobbit: An Unexpected Journey, The (2012)[0.0052449494689009533, 0.97368297439465668, 0.0052587068090833786, 0.0052647185773159562, 0.0052666668919757985, 0.0052819838580674145]	fantasy
Warm Bodies (2013)[0.0012908950781462352, 0.7988912828943121, 0.053120454140845999, 0.0012928527455689676, 0.0012922394854018907, 0.1441122756557249]	romance
Django Unchained (2012)[0.0034222031939507755, 0.98286403812286705, 0.0034365683093628011, 0.0034277555223274953, 0.0034282725181742331, 0.003421162333317785]	action
Impossible, The (Imposible, Lo) (2012)[0.0019105950410610703, 0.0019137670982442634, 0.0019141740903374914, 0.0019123102539894419, 0.0019073388297576343, 0.99044181468661019]	action
Quartet (2012)[0.0049313797591374869, 0.97531450167140288, 0.0049480674966424628, 0.0049347192928067924, 0.0049392650238809337, 0.0049320667561294313]	comedy
Maximum Conviction (2012)[0.0023663600399765243, 0.002371175945570376, 0.98816237032513132, 0.0023656255924380597, 0.0023685041670072002, 0.0023659639298767268]	action
John Dies at the End (2012)[0.0019324053878693526, 0.9903345951291449, 0.0019357073154576431, 0.0019345220402748851, 0.0019285116759556276, 0.0019342584512974336]	comedy
Gangster Squad (2013)[0.0010697423260414445, 0.0010723476385924287, 0.99464844454700796, 0.0010697791824917546, 0.0010690663138159314, 0.001070619992050353]	action
Batman: The Dark Knight Returns, Part 2 (2013)[0.0046693449966057803, 0.0046888764472769514, 0.0046844305222409023, 0.0046681852696430128, 0.0046698404965841156, 0.97661932226764925]	animation
Upstream Color (2013)[0.31191554146838651, 0.67820379634343664, 0.0024778912978536318, 0.0024694180523330963, 0.0024657734089678215, 0.0024675794290221504]	sci-fi
Hansel & Gretel: Witch Hunters (2013)[0.0011925040662921654, 0.52272163471267086, 0.47251187567235237, 0.0011917790557628798, 0.0011903787729360159, 0.0011918277199855355]	action
Beautiful Creatures (2013)[0.0056032946069567375, 0.0056223805131219839, 0.36941569868357788, 0.005603156704379178, 0.0056025606786901244, 0.60815290881327411]	romance
Before Midnight (2013)[0.0020758433259228247, 0.77333680340920385, 0.022576519138525323, 0.0020772471547040785, 0.0020764614469536021, 0.19785712552469037]	romance
Jack the Giant Slayer (2013)[0.0047989864888817032, 0.97598496616557417, 0.0048088403244917841, 0.0048061794388252928, 0.004802462421438264, 0.0047985651607887272]	fantasy
G.I. Joe: Retaliation (2013)[0.0058057995494332484, 0.0058051944720839488, 0.0058230835566069035, 0.0058028100365066686, 0.97095252421030809, 0.0058105881750610709]	action
Croods, The (2013)[0.007316829004267441, 0.0073320592074753999, 0.0073388321254634955, 0.0073147302092852751, 0.0073080961918835126, 0.96338945326162484]	animation
Olympus Has Fallen (2013)[0.0041018535075001651, 0.0041088104330621331, 0.0041140237455964098, 0.12002748261462801, 0.0040961106740029481, 0.86355171902521044]	action
Host, The (2013)[0.00070996025141564171, 0.23099511050150306, 0.76616725569745958, 0.0007093680218346202, 0.00070818264847107991, 0.00071012287931596649]	sci-fi
Trance (2013)[0.006749987788976214, 0.96636894044134591, 0.0067267468699279695, 0.0067124533589103426, 0.0067156281765475946, 0.0067262433642921466]	action
Oblivion (2013)[0.0034258102308205489, 0.0034321022540038564, 0.98285589692183828, 0.0034357928834083578, 0.0034266146904257514, 0.0034237830195031765]	sci-fi
Wolf Children (Okami kodomo no ame to yuki) (2012)[0.77882445549448043, 0.20552238739195938, 0.0039196212164824152, 0.0039093826901231508, 0.0039163184223087316, 0.0039078347846457084]	animation
Pain & Gain (2013)[0.0076655520305823378, 0.00765168842514525, 0.0076487535072244086, 0.0076361134223318838, 0.0076195554350893813, 0.9617783371796268]	comedy
This Is the End (2013)[0.0073007692456265585, 0.0073390565078444341, 0.0073241482782594423, 0.96342597016130849, 0.0072971252895346244, 0.0073129305174265257]	comedy
Iron Man 3 (2013)[0.0014983046047201678, 0.0015023627452743825, 0.99250378519498816, 0.0015004641407344262, 0.0014975554919136919, 0.0014975278223691329]	action
Star Trek Into Darkness (2013)[0.0016488977792329961, 0.0016509965494128486, 0.9917512037518631, 0.0016493076521866545, 0.0016494052250507606, 0.0016501890422535633]	action
Hangover Part III, The (2013)[0.0024794409814409193, 0.0024782921878108255, 0.98763048962845212, 0.0024700245490899679, 0.0024682007941991485, 0.0024735518590072816]	comedy
Fast & Furious 6 (Fast and the Furious 6, The) (2013)[0.0013133393723000267, 0.0013168489710400279, 0.23548772054964859, 0.0013133379871279581, 0.66785070489613496, 0.092718048223748517]	action
Epic (2013)[0.0014760034107585568, 0.0014784340596931285, 0.0079117845758016423, 0.54146821720025129, 0.44619163810813739, 0.0014739226453579376]	animation
Broken Circle Breakdown, The (2012)[0.0017345223253457912, 0.2474051654091142, 0.0017354173428306525, 0.0017378184522221121, 0.0017314564400729023, 0.7456556200304143]	romance
After Earth (2013)[0.0015414068843941416, 0.0015461900682894195, 0.99229183223823592, 0.0015416169435418371, 0.0015391541539966462, 0.0015397997115420346]	sci-fi
Man of Steel (2013)[0.002757901581172104, 0.0027628569457809659, 0.98621078685189578, 0.0027590105225108225, 0.002755765660746689, 0.0027536784378937077]	action
Monsters University (2013)[0.0067175063230179681, 0.0067370400829684807, 0.0067320474053083794, 0.96633802269730651, 0.0067293277589504435, 0.0067460557324481463]	comedy
Not Suitable for Children (2012)[0.0076405412210933674, 0.0076597008775300896, 0.0076715194883862636, 0.96174375476362983, 0.0076400282125223202, 0.0076444554368381434]	comedy
Pacific Rim (2013)[0.0043067088618665931, 0.0043225413568333182, 0.0043146597182783719, 0.97842626068928462, 0.0043118954633330113, 0.0043179339104040364]	sci-fi
World War Z (2013)[0.0052416933026739488, 0.97376309168359543, 0.0052579960257014592, 0.005247811906015973, 0.0052481151272069839, 0.0052412919548061807]	action
Elysium (2013)[0.0015409213070038316, 0.0015464623680798695, 0.9922862445808327, 0.0015425999563839583, 0.0015404097834868439, 0.0015433620042128826]	sci-fi
Despicable Me 2 (2013)[0.0038225262583951552, 0.0038304988085497687, 0.0038270023331514356, 0.0038195108845045008, 0.98088101290457752, 0.0038194488108214963]	comedy
White House Down (2013)[0.0047989217606904987, 0.004814371841310618, 0.004811312064194842, 0.97597435774537089, 0.0047934096543752738, 0.0048076269340579392]	action
World's End, The (2013)[0.0015682594554652085, 0.0015749795071037047, 0.99214442396472957, 0.0015705736944193432, 0.0015695815344757863, 0.0015721818438062503]	sci-fi
Heat, The (2013)[0.0079877825673942866, 0.0080101814197395295, 0.0080079953160363624, 0.96000458531257138, 0.0079945628506684161, 0.0079948925335901286]	comedy
The Spectacular Now (2013)[0.0079972160641093581, 0.95996883193863003, 0.0080125336637091888, 0.008029715583216893, 0.0079834772191522806, 0.0080082255311820141]	romance
Louis C.K.: Oh My God (2013)[0.0022694694771567283, 0.98864992425337994, 0.0022782102762951835, 0.0022679554272333792, 0.0022665496043054274, 0.0022678909616295276]	comedy
Percy Jackson: Sea of Monsters (2013)[0.0035708728396023747, 0.0035826865826445549, 0.0035845071682577088, 0.0035774633633242174, 0.98210989336592558, 0.0035745766802454922]	fantasy
Riddick (2013)[0.0013656711439532742, 0.9790031956038715, 0.015534585930638962, 0.0013660265958894769, 0.0013651781814116692, 0.0013653425442351707]	sci-fi
Wind Rises, The (Kaze tachinu) (2013)[0.0083861576731836182, 0.0084090051328442415, 0.95801996060943961, 0.0084060899720193299, 0.0083996153572665922, 0.0083791712552467312]	romance
Mortal Instruments: City of Bones, The (2013)[0.0040929895152566455, 0.97952603817071715, 0.0040992230660736421, 0.0040938763341480441, 0.0040969828880271664, 0.0040908900257773557]	fantasy
About Time (2013)[0.00066181145973416133, 0.62704646116977603, 0.37030772273685697, 0.00066197940291621085, 0.00066065763518728942, 0.00066136759552925552]	fantasy
Gravity (2013)[0.0088564138294266962, 0.95575427018836456, 0.0088662134184446396, 0.0088414064821881622, 0.0088371289488040298, 0.008844567132771897]	sci-fi
Austenland (2013)[0.40125264550888379, 0.37306554683501636, 0.15100124107540577, 0.0018936435793232892, 0.0018864822243300388, 0.070900440777040691]	romance
Don Jon (2013)[0.0018681615597875485, 0.0018702838683280522, 0.47507914919551231, 0.0018672728434436367, 0.0018669277303657627, 0.51744820480256282]	romance
Cloudy with a Chance of Meatballs 2 (2013)[0.0039981130391072237, 0.97999102750636824, 0.0040146006128005483, 0.0040017813216115996, 0.00400291904580644, 0.0039915584743058325]	animation
Ender's Game (2013)[0.0016487052424794849, 0.0016510971736904381, 0.14048848222975341, 0.85291762456230136, 0.0016468766431704967, 0.0016472141486050121]	sci-fi
Blue Umbrella, The (2013)[0.0093301334590747062, 0.0093505010381412824, 0.0093430807814881625, 0.0093245905090017962, 0.95331400732105331, 0.0093376868912407214]	animation
Thor: The Dark World (2013)[0.00060715054707033433, 0.00060834186958719336, 0.29783613113676238, 0.6997356385993978, 0.0006064199201365379, 0.00060631792704564532]	fantasy
One Piece Film Z (2012)[0.0088395650637727533, 0.95579293316247604, 0.0088518289920163952, 0.0088451625068622104, 0.008834052549871305, 0.0088364577250012594]	animation
The Hunger Games: Catching Fire (2013)[0.00620799644603485, 0.0062116349287063451, 0.0062267886067130076, 0.0062078275790894664, 0.0062105888727280014, 0.96893516356672837]	romance
Hobbit: The Desolation of Smaug, The (2013)[0.0052396006287077166, 0.0052584369470628726, 0.0052556281821063882, 0.0052632673202007508, 0.0052580827785845734, 0.97372498414333775]	fantasy
47 Ronin (2013)[0.0073072628068366558, 0.0073311161532900928, 0.0073174083773953017, 0.0073099661950706083, 0.96341849457756101, 0.0073157518898462944]	fantasy
Day of the Doctor, The (2013)[0.97454964598093485, 0.00510063511388055, 0.005092903335691663, 0.0050916238409782133, 0.0050850176263313659, 0.0050801741021830223]	sci-fi
Frozen (2013)[0.0039081795813197887, 0.79278427305295707, 0.19160352659894311, 0.0039076339016564394, 0.0038981127235060155, 0.0038982741416174658]	animation
Evangelion: 3.0 You Can (Not) Redo (2012)[0.0030018148215983651, 0.9849999242928803, 0.0030045387312835578, 0.0030018838401552972, 0.0029962681704671051, 0.002995570143615435]	sci-fi
American Hustle (2013)[0.0013974876953331238, 0.99299155612471501, 0.0014043314280875838, 0.0014040887741891203, 0.0014005457192600877, 0.0014019902584150182]	romance
Secret Life of Walter Mitty, The (2013)[0.00080354333778539643, 0.18265956019032342, 0.81412561371915693, 0.00080452767182247501, 0.00080357039640728382, 0.00080318468450463372]	romance
Her (2013)[0.0076352747792437911, 0.0076602974192042433, 0.96179205546314994, 0.007640837229869025, 0.007625610157406041, 0.0076459249511268692]	sci-fi
Anchorman 2: The Legend Continues (2013)[0.00097165979731385094, 0.99513776641066953, 0.00097401221991873894, 0.00097190929180134326, 0.00097306253601828002, 0.00097158974427828822]	comedy
Snowpiercer (2013)[0.0044270358816350906, 0.73162741102926165, 0.0044311378417523396, 0.0044193052810734797, 0.0044158800598046756, 0.25067922990647257]	sci-fi
Dragon Ball Z: Battle of Gods (2013)[0.0011921102469738998, 0.07460098170466814, 0.0011950964711502905, 0.92062900542070258, 0.0011922589938421361, 0.0011905471626631318]	action
Dragon ball Z 04: Lord Slug (1991)[0.0036513470711548963, 0.9817375470013765, 0.0036569132934044478, 0.0036600406307005211, 0.0036489245334673957, 0.0036452274698962443]	action
Ride Along (2014)[0.0028492607728614876, 0.0028572161468810773, 0.98573662577531607, 0.0028544185822335371, 0.0028468674610877898, 0.002855611261619997]	comedy
Divergent (2014)[0.001175291593960138, 0.99411970305762443, 0.0011783888000695788, 0.0011768177020389321, 0.0011741048966842683, 0.0011756939496228465]	action
Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007)[0.0019326477963364903, 0.26817630541916776, 0.0019361423061948118, 0.39866228207373927, 0.0019297958355583436, 0.32736282656900317]	romance
Yeh Jawaani Hai Deewani (2013)[0.0055883718073247851, 0.97202979095726882, 0.0055953547603848682, 0.0055924977104592002, 0.0055912262267030673, 0.0056027585378591845]	romance
Big Bang Theory, The (2007-)[0.0012551419495541677, 0.0012577726114014454, 0.0012581582899954201, 0.001258469353274417, 0.0012544316724193037, 0.9937160261233553]	comedy
Fawlty Towers (1975-1979)[0.0027948939405430299, 0.0028060383935521582, 0.98600916323226107, 0.0027962456996297558, 0.0027942262382661402, 0.0027994324957477854]	comedy
Generation Kill (2008)[0.0028922673681749957, 0.98552956914927925, 0.002897275932279929, 0.0028965991073509794, 0.0028925115389266723, 0.0028917769039882809]	action
Monuments Men, The (2014)[0.0076283050262104628, 0.0076391573801670503, 0.0076460981107689457, 0.96181834359479257, 0.0076297260825022202, 0.0076383698055588348]	action
The Lego Movie (2014)[0.0032278888204680732, 0.003239673712729433, 0.0032367058612384064, 0.98384029718451704, 0.0032288832024881323, 0.003226551218558936]	animation
RoboCop (2014)[0.0045395247869721581, 0.97728227516154298, 0.0045477113554558994, 0.0045403038275088521, 0.0045365803769457699, 0.0045536044915743899]	sci-fi
Cowboy Bebop (1998)[0.011992784071279421, 0.012024161492020098, 0.93995455673271222, 0.011972829489155576, 0.011977665094282547, 0.012078003120550289]	sci-fi
Knights of Badassdom (2013)[0.0083985040711501441, 0.0084226811547187062, 0.0084140520773899764, 0.9579585186675359, 0.0083920281248699834, 0.0084142159043352292]	fantasy
